game_id	context_id	context_name	context_weight
203102	13	gaming_mood:story-based	0.0740741
203102	14	social_companion:1-player	0.0740741
203102	15	social_companion:2-players	0.037037
203416	1	playing_time:very_short	0.0833333
203416	3	playing_time:moderate	0.0833333
203416	7	gaming_mood:easy-going	0.0416667
203416	8	gaming_mood:expert	0.166667
203416	10	gaming_mood:cooperative	0.0833333
203416	13	gaming_mood:story-based	1.0
203416	15	social_companion:2-players	0.166667
203416	19	social_companion:children	0.0416667
203416	20	social_companion:family	0.0833333
203417	1	playing_time:very_short	0.0277778
203417	2	playing_time:short	0.0277778
203417	3	playing_time:moderate	0.0833333
203417	4	playing_time:long	0.0277778
203417	5	playing_time:very_long	0.0277778
203417	7	gaming_mood:easy-going	0.0555556
203417	8	gaming_mood:expert	0.0277778
203417	10	gaming_mood:cooperative	0.0277778
203417	12	gaming_mood:thematic	0.0277778
203417	13	gaming_mood:story-based	1.0
203417	15	social_companion:2-players	0.111111
203417	19	social_companion:children	0.138889
203417	20	social_companion:family	0.222222
203420	1	playing_time:very_short	0.0136986
203420	2	playing_time:short	0.0136986
203420	3	playing_time:moderate	0.0547945
203420	4	playing_time:long	0.0410959
203420	5	playing_time:very_long	0.0273973
203420	7	gaming_mood:easy-going	0.0136986
203420	8	gaming_mood:expert	0.0547945
203420	9	gaming_mood:intense	0.0958904
203420	10	gaming_mood:cooperative	0.0958904
203420	13	gaming_mood:story-based	1.0
203420	15	social_companion:2-players	0.0684932
203420	19	social_companion:children	0.0958904
203420	20	social_companion:family	0.0958904
203420	21	social_companion:friends	0.0136986
203430	1	playing_time:very_short	1.0
203430	6	gaming_mood:party	0.125
203430	7	gaming_mood:easy-going	0.625
203430	9	gaming_mood:intense	0.0416667
203430	10	gaming_mood:cooperative	0.291667
203430	11	gaming_mood:competitive	0.0416667
203430	16	social_companion:large-group	0.416667
203430	19	social_companion:children	0.166667
203430	20	social_companion:family	0.0833333
203993	1	playing_time:very_short	0.133333
203993	2	playing_time:short	0.0666667
203993	3	playing_time:moderate	0.0666667
203993	4	playing_time:long	0.0666667
203993	7	gaming_mood:easy-going	0.4
203993	8	gaming_mood:expert	0.0666667
203993	9	gaming_mood:intense	0.2
203993	10	gaming_mood:cooperative	0.133333
203993	11	gaming_mood:competitive	0.2
203993	15	social_companion:2-players	1.0
203993	19	social_companion:children	0.0666667
203993	20	social_companion:family	0.533333
204027	1	playing_time:very_short	0.157895
204027	2	playing_time:short	0.105263
204027	7	gaming_mood:easy-going	0.736842
204027	9	gaming_mood:intense	0.210526
204027	10	gaming_mood:cooperative	0.0526316
204027	11	gaming_mood:competitive	0.263158
204027	14	social_companion:1-player	0.157895
204027	15	social_companion:2-players	1.0
204027	18	social_companion:preschoolers	0.105263
204027	19	social_companion:children	0.0526316
204027	20	social_companion:family	0.421053
204027	21	social_companion:friends	0.0526316
204135	7	gaming_mood:easy-going	1.0
204135	16	social_companion:large-group	1.0
204135	20	social_companion:family	0.5
204305	4	playing_time:long	0.08
204305	5	playing_time:very_long	0.08
204305	7	gaming_mood:easy-going	0.08
204305	9	gaming_mood:intense	0.16
204305	10	gaming_mood:cooperative	0.2
204305	11	gaming_mood:competitive	0.04
204305	13	gaming_mood:story-based	1.0
204305	14	social_companion:1-player	0.16
204305	15	social_companion:2-players	0.08
204305	19	social_companion:children	0.04
204305	20	social_companion:family	0.04
204472	1	playing_time:very_short	0.117647
204472	6	gaming_mood:party	0.0588235
204472	7	gaming_mood:easy-going	0.176471
204472	8	gaming_mood:expert	0.117647
204472	9	gaming_mood:intense	0.294118
204472	10	gaming_mood:cooperative	1.0
204472	11	gaming_mood:competitive	0.0588235
204472	12	gaming_mood:thematic	0.0588235
204472	13	gaming_mood:story-based	0.0588235
204472	14	social_companion:1-player	0.0588235
204472	15	social_companion:2-players	0.0588235
204505	7	gaming_mood:easy-going	1.0
204505	15	social_companion:2-players	1.0
204592	1	playing_time:very_short	0.25
204592	15	social_companion:2-players	0.25
204592	19	social_companion:children	1.0
205059	1	playing_time:very_short	0.0149254
205059	2	playing_time:short	0.0149254
205059	3	playing_time:moderate	0.0149254
205059	4	playing_time:long	0.179104
205059	5	playing_time:very_long	0.0895522
205059	6	gaming_mood:party	0.0223881
205059	7	gaming_mood:easy-going	0.0970149
205059	9	gaming_mood:intense	0.201493
205059	10	gaming_mood:cooperative	0.343284
205059	11	gaming_mood:competitive	0.00746269
205059	12	gaming_mood:thematic	0.0820896
205059	13	gaming_mood:story-based	1.0
205059	14	social_companion:1-player	0.0820896
205059	15	social_companion:2-players	0.0820896
205059	19	social_companion:children	0.0149254
205059	20	social_companion:family	0.0373134
205059	21	social_companion:friends	0.00746269
205359	1	playing_time:very_short	0.111111
205359	5	playing_time:very_long	0.222222
205359	7	gaming_mood:easy-going	0.888889
205359	8	gaming_mood:expert	0.111111
205359	10	gaming_mood:cooperative	0.333333
205359	11	gaming_mood:competitive	0.111111
205359	15	social_companion:2-players	1.0
205359	19	social_companion:children	0.222222
205359	20	social_companion:family	0.333333
205359	21	social_companion:friends	0.111111
205398	1	playing_time:very_short	0.3
205398	2	playing_time:short	0.0666667
205398	3	playing_time:moderate	0.0666667
205398	6	gaming_mood:party	0.333333
205398	7	gaming_mood:easy-going	1.0
205398	9	gaming_mood:intense	0.5
205398	11	gaming_mood:competitive	0.0333333
205398	13	gaming_mood:story-based	0.0333333
205398	15	social_companion:2-players	0.766667
205398	16	social_companion:large-group	0.433333
205398	19	social_companion:children	0.2
205398	20	social_companion:family	0.333333
205418	1	playing_time:very_short	0.0625
205418	4	playing_time:long	0.0625
205418	7	gaming_mood:easy-going	0.25
205418	8	gaming_mood:expert	0.0625
205418	9	gaming_mood:intense	0.0625
205418	11	gaming_mood:competitive	0.125
205418	14	social_companion:1-player	0.1875
205418	15	social_companion:2-players	0.3125
205418	19	social_companion:children	0.8125
205418	20	social_companion:family	1.0
205637	1	playing_time:very_short	0.00898204
205637	2	playing_time:short	0.011976
205637	3	playing_time:moderate	0.00598802
205637	4	playing_time:long	0.0179641
205637	5	playing_time:very_long	0.011976
205637	6	gaming_mood:party	0.00299401
205637	7	gaming_mood:easy-going	0.0179641
205637	8	gaming_mood:expert	0.0269461
205637	9	gaming_mood:intense	0.0748503
205637	10	gaming_mood:cooperative	0.203593
205637	12	gaming_mood:thematic	0.0299401
205637	13	gaming_mood:story-based	1.0
205637	14	social_companion:1-player	0.0928144
205637	15	social_companion:2-players	0.11976
205637	17	social_companion:toddlers	0.00299401
205637	19	social_companion:children	0.00299401
205637	20	social_companion:family	0.00598802
206051	1	playing_time:very_short	0.357143
206051	6	gaming_mood:party	0.642857
206051	7	gaming_mood:easy-going	0.285714
206051	8	gaming_mood:expert	0.0714286
206051	9	gaming_mood:intense	1.0
206051	10	gaming_mood:cooperative	0.142857
206051	11	gaming_mood:competitive	0.0714286
206051	16	social_companion:large-group	0.0714286
206051	20	social_companion:family	0.214286
206175	1	playing_time:very_short	0.5
206175	6	gaming_mood:party	0.5
206175	7	gaming_mood:easy-going	0.5
206175	16	social_companion:large-group	0.5
206175	20	social_companion:family	1.0
206480	1	playing_time:very_short	0.25
206480	4	playing_time:long	0.5
206480	5	playing_time:very_long	1.0
206480	7	gaming_mood:easy-going	0.25
206480	8	gaming_mood:expert	0.75
206480	9	gaming_mood:intense	0.75
206480	11	gaming_mood:competitive	0.25
206480	14	social_companion:1-player	0.25
206480	15	social_companion:2-players	0.5
206931	1	playing_time:very_short	1.0
206931	7	gaming_mood:easy-going	0.666667
206931	11	gaming_mood:competitive	0.333333
206931	14	social_companion:1-player	1.0
206931	15	social_companion:2-players	0.333333
206931	16	social_companion:large-group	0.666667
206931	20	social_companion:family	0.333333
206940	1	playing_time:very_short	0.25
206940	7	gaming_mood:easy-going	0.25
206940	10	gaming_mood:cooperative	0.125
206940	15	social_companion:2-players	1.0
206940	19	social_companion:children	0.125
206940	20	social_companion:family	0.125
207572	9	gaming_mood:intense	1.0
207572	13	gaming_mood:story-based	1.0
207572	14	social_companion:1-player	1.0
207910	19	social_companion:children	1.0
209166	7	gaming_mood:easy-going	1.0
209166	15	social_companion:2-players	1.0
209166	20	social_companion:family	1.0
209671	4	playing_time:long	1.0
209685	1	playing_time:very_short	0.615385
209685	2	playing_time:short	0.0769231
209685	4	playing_time:long	0.0192308
209685	5	playing_time:very_long	0.0192308
209685	7	gaming_mood:easy-going	1.0
209685	8	gaming_mood:expert	0.0192308
209685	9	gaming_mood:intense	0.134615
209685	10	gaming_mood:cooperative	0.00961538
209685	11	gaming_mood:competitive	0.0961538
209685	14	social_companion:1-player	0.0480769
209685	15	social_companion:2-players	0.259615
209685	19	social_companion:children	0.105769
209685	20	social_companion:family	0.278846
209685	21	social_companion:friends	0.00961538
209778	1	playing_time:very_short	0.238806
209778	2	playing_time:short	0.0149254
209778	6	gaming_mood:party	0.119403
209778	7	gaming_mood:easy-going	0.149254
209778	8	gaming_mood:expert	0.0149254
209778	9	gaming_mood:intense	0.716418
209778	10	gaming_mood:cooperative	1.0
209778	11	gaming_mood:competitive	0.0149254
209778	13	gaming_mood:story-based	0.0149254
209778	14	social_companion:1-player	0.0447761
209778	15	social_companion:2-players	0.104478
209778	16	social_companion:large-group	0.134328
209778	18	social_companion:preschoolers	0.0149254
209778	19	social_companion:children	0.179104
209778	20	social_companion:family	0.164179
210274	5	playing_time:very_long	0.5
210274	8	gaming_mood:expert	0.5
210274	11	gaming_mood:competitive	1.0
210274	14	social_companion:1-player	0.5
210274	15	social_companion:2-players	0.5
211534	1	playing_time:very_short	0.263158
211534	6	gaming_mood:party	0.315789
211534	7	gaming_mood:easy-going	0.789474
211534	9	gaming_mood:intense	0.0526316
211534	15	social_companion:2-players	0.105263
211534	19	social_companion:children	1.0
211534	20	social_companion:family	0.105263
212402	1	playing_time:very_short	0.030303
212402	2	playing_time:short	0.0909091
212402	7	gaming_mood:easy-going	0.545455
212402	8	gaming_mood:expert	0.0606061
212402	9	gaming_mood:intense	0.181818
212402	10	gaming_mood:cooperative	0.030303
212402	11	gaming_mood:competitive	0.121212
212402	13	gaming_mood:story-based	0.181818
212402	15	social_companion:2-players	0.424242
212402	17	social_companion:toddlers	0.030303
212402	19	social_companion:children	1.0
212402	20	social_companion:family	1.0
212765	1	playing_time:very_short	0.5
212765	7	gaming_mood:easy-going	0.333333
212765	8	gaming_mood:expert	0.166667
212765	10	gaming_mood:cooperative	0.166667
212765	14	social_companion:1-player	0.166667
212765	15	social_companion:2-players	1.0
212765	19	social_companion:children	0.333333
212956	9	gaming_mood:intense	1.0
212956	10	gaming_mood:cooperative	1.0
212956	16	social_companion:large-group	1.0
213460	1	playing_time:very_short	0.142857
213460	6	gaming_mood:party	0.285714
213460	9	gaming_mood:intense	0.142857
213460	13	gaming_mood:story-based	1.0
214396	1	playing_time:very_short	1.0
214396	4	playing_time:long	0.0454545
214396	6	gaming_mood:party	0.0909091
214396	7	gaming_mood:easy-going	0.590909
214396	9	gaming_mood:intense	0.136364
214396	15	social_companion:2-players	0.409091
214396	20	social_companion:family	0.318182
214887	5	playing_time:very_long	0.0238095
214887	7	gaming_mood:easy-going	0.0238095
214887	8	gaming_mood:expert	0.0714286
214887	9	gaming_mood:intense	0.0952381
214887	10	gaming_mood:cooperative	1.0
214887	11	gaming_mood:competitive	0.119048
214887	14	social_companion:1-player	0.214286
214887	15	social_companion:2-players	0.0238095
215311	1	playing_time:very_short	0.242857
215311	2	playing_time:short	0.0285714
215311	4	playing_time:long	0.0285714
215311	6	gaming_mood:party	0.0714286
215311	7	gaming_mood:easy-going	0.842857
215311	8	gaming_mood:expert	0.0142857
215311	9	gaming_mood:intense	0.1
215311	10	gaming_mood:cooperative	0.0142857
215311	11	gaming_mood:competitive	1.0
215311	15	social_companion:2-players	0.0285714
215311	16	social_companion:large-group	0.271429
215311	18	social_companion:preschoolers	0.0142857
215311	19	social_companion:children	0.314286
215311	20	social_companion:family	0.914286
216070	1	playing_time:very_short	0.333333
216070	4	playing_time:long	0.666667
216070	7	gaming_mood:easy-going	0.333333
216070	8	gaming_mood:expert	0.333333
216070	9	gaming_mood:intense	0.333333
216070	10	gaming_mood:cooperative	0.666667
216070	12	gaming_mood:thematic	0.333333
216070	15	social_companion:2-players	1.0
216070	20	social_companion:family	1.0
216201	4	playing_time:long	1.0
216201	7	gaming_mood:easy-going	0.5
216201	9	gaming_mood:intense	1.0
216201	11	gaming_mood:competitive	0.5
216201	19	social_companion:children	1.0
216201	20	social_companion:family	0.5
216234	7	gaming_mood:easy-going	1.0
216459	1	playing_time:very_short	0.105263
216459	7	gaming_mood:easy-going	0.157895
216459	8	gaming_mood:expert	0.157895
216459	9	gaming_mood:intense	0.0526316
216459	10	gaming_mood:cooperative	1.0
216459	11	gaming_mood:competitive	0.0526316
216459	12	gaming_mood:thematic	0.157895
216459	13	gaming_mood:story-based	0.526316
216459	14	social_companion:1-player	1.0
216459	15	social_companion:2-players	0.421053
216459	19	social_companion:children	0.0526316
216459	20	social_companion:family	0.157895
216459	21	social_companion:friends	0.0526316
216600	1	playing_time:very_short	0.631579
216600	2	playing_time:short	0.0526316
216600	4	playing_time:long	0.0526316
216600	7	gaming_mood:easy-going	0.789474
216600	8	gaming_mood:expert	0.0526316
216600	9	gaming_mood:intense	0.157895
216600	11	gaming_mood:competitive	0.157895
216600	14	social_companion:1-player	1.0
216600	15	social_companion:2-players	0.157895
216600	20	social_companion:family	0.263158
216734	1	playing_time:very_short	0.315789
216734	2	playing_time:short	0.105263
216734	3	playing_time:moderate	0.0526316
216734	4	playing_time:long	0.0526316
216734	7	gaming_mood:easy-going	1.0
216734	8	gaming_mood:expert	0.0526316
216734	9	gaming_mood:intense	0.157895
216734	10	gaming_mood:cooperative	0.473684
216734	11	gaming_mood:competitive	0.105263
216734	13	gaming_mood:story-based	0.157895
216734	15	social_companion:2-players	0.842105
216734	16	social_companion:large-group	0.105263
216734	19	social_companion:children	0.263158
216734	20	social_companion:family	0.105263
216734	21	social_companion:friends	0.0526316
217085	1	playing_time:very_short	0.571429
217085	2	playing_time:short	0.0714286
217085	3	playing_time:moderate	0.0714286
217085	7	gaming_mood:easy-going	1.0
217085	9	gaming_mood:intense	0.0714286
217085	11	gaming_mood:competitive	0.285714
217085	15	social_companion:2-players	0.357143
217085	19	social_companion:children	0.142857
217085	20	social_companion:family	0.0714286
217362	7	gaming_mood:easy-going	0.6
217362	19	social_companion:children	1.0
217362	20	social_companion:family	0.2
217372	1	playing_time:very_short	0.222222
217372	2	playing_time:short	0.0444444
217372	3	playing_time:moderate	0.0888889
217372	6	gaming_mood:party	0.0444444
217372	7	gaming_mood:easy-going	1.0
217372	8	gaming_mood:expert	0.0444444
217372	9	gaming_mood:intense	0.133333
217372	10	gaming_mood:cooperative	0.0222222
217372	11	gaming_mood:competitive	0.0888889
217372	13	gaming_mood:story-based	0.0444444
217372	15	social_companion:2-players	0.4
217372	19	social_companion:children	0.422222
217372	20	social_companion:family	0.844444
217553	17	social_companion:toddlers	0.25
217553	19	social_companion:children	1.0
217553	20	social_companion:family	0.25
217949	4	playing_time:long	0.5
217949	15	social_companion:2-players	1.0
218121	7	gaming_mood:easy-going	1.0
218121	12	gaming_mood:thematic	0.2
218121	14	social_companion:1-player	0.4
218121	15	social_companion:2-players	0.8
218121	16	social_companion:large-group	0.2
218121	20	social_companion:family	0.4
218129	6	gaming_mood:party	0.2
218129	7	gaming_mood:easy-going	0.8
218129	9	gaming_mood:intense	0.2
218129	19	social_companion:children	1.0
218129	20	social_companion:family	0.2
218208	19	social_companion:children	1.0
218293	1	playing_time:very_short	0.5
218293	8	gaming_mood:expert	0.5
218293	14	social_companion:1-player	1.0
218293	15	social_companion:2-players	0.5
218293	16	social_companion:large-group	0.5
218293	20	social_companion:family	0.5
218311	7	gaming_mood:easy-going	0.0454545
218311	9	gaming_mood:intense	0.0454545
218311	13	gaming_mood:story-based	1.0
218311	15	social_companion:2-players	0.0454545
218311	19	social_companion:children	0.0454545
218311	20	social_companion:family	0.0909091
218603	1	playing_time:very_short	0.0408163
218603	2	playing_time:short	0.0408163
218603	3	playing_time:moderate	0.0408163
218603	4	playing_time:long	0.122449
218603	7	gaming_mood:easy-going	0.734694
218603	8	gaming_mood:expert	0.0408163
218603	9	gaming_mood:intense	0.122449
218603	11	gaming_mood:competitive	0.693878
218603	12	gaming_mood:thematic	0.0612245
218603	13	gaming_mood:story-based	0.0204082
218603	15	social_companion:2-players	1.0
218603	19	social_companion:children	0.142857
218603	20	social_companion:family	0.306122
219100	5	playing_time:very_long	0.5
219100	8	gaming_mood:expert	0.5
219100	9	gaming_mood:intense	1.0
219100	10	gaming_mood:cooperative	0.5
219100	12	gaming_mood:thematic	0.5
219100	15	social_companion:2-players	0.5
219100	19	social_companion:children	1.0
219100	20	social_companion:family	0.5
219513	1	playing_time:very_short	0.462687
219513	2	playing_time:short	0.0447761
219513	5	playing_time:very_long	0.0149254
219513	7	gaming_mood:easy-going	1.0
219513	8	gaming_mood:expert	0.0149254
219513	9	gaming_mood:intense	0.19403
219513	11	gaming_mood:competitive	0.134328
219513	14	social_companion:1-player	0.0149254
219513	15	social_companion:2-players	0.253731
219513	16	social_companion:large-group	0.0149254
219513	17	social_companion:toddlers	0.0149254
219513	18	social_companion:preschoolers	0.0149254
219513	19	social_companion:children	0.328358
219513	20	social_companion:family	0.671642
220308	1	playing_time:very_short	0.0263158
220308	2	playing_time:short	0.0263158
220308	3	playing_time:moderate	0.0263158
220308	4	playing_time:long	0.210526
220308	5	playing_time:very_long	0.0789474
220308	7	gaming_mood:easy-going	0.263158
220308	8	gaming_mood:expert	0.842105
220308	9	gaming_mood:intense	0.289474
220308	10	gaming_mood:cooperative	0.0263158
220308	11	gaming_mood:competitive	0.289474
220308	13	gaming_mood:story-based	0.0789474
220308	14	social_companion:1-player	1.0
220308	15	social_companion:2-players	0.5
220308	16	social_companion:large-group	0.0526316
220308	20	social_companion:family	0.0526316
220308	21	social_companion:friends	0.105263
220775	1	playing_time:very_short	0.0333333
220775	6	gaming_mood:party	0.2
220775	7	gaming_mood:easy-going	0.0333333
220775	10	gaming_mood:cooperative	0.166667
220775	15	social_companion:2-players	0.0333333
220775	18	social_companion:preschoolers	0.0333333
220775	19	social_companion:children	1.0
220775	20	social_companion:family	0.566667
220780	1	playing_time:very_short	0.0666667
220780	2	playing_time:short	0.0666667
220780	7	gaming_mood:easy-going	0.466667
220780	13	gaming_mood:story-based	1.0
220780	15	social_companion:2-players	0.0666667
220780	19	social_companion:children	0.666667
220780	20	social_companion:family	0.2
220784	7	gaming_mood:easy-going	0.5
220784	9	gaming_mood:intense	0.5
220784	15	social_companion:2-players	1.0
220784	20	social_companion:family	0.5
221155	14	social_companion:1-player	1.0
221194	1	playing_time:very_short	0.1
221194	2	playing_time:short	0.9
221194	3	playing_time:moderate	0.133333
221194	4	playing_time:long	1.0
221194	5	playing_time:very_long	0.166667
221194	7	gaming_mood:easy-going	0.4
221194	8	gaming_mood:expert	0.0666667
221194	9	gaming_mood:intense	0.3
221194	11	gaming_mood:competitive	0.233333
221194	12	gaming_mood:thematic	0.0666667
221194	14	social_companion:1-player	0.4
221194	15	social_companion:2-players	0.733333
221194	17	social_companion:toddlers	0.0333333
221194	19	social_companion:children	0.133333
221194	20	social_companion:family	0.3
221194	21	social_companion:friends	0.1
221965	1	playing_time:very_short	0.100977
221965	2	playing_time:short	0.00651466
221965	7	gaming_mood:easy-going	0.107492
221965	8	gaming_mood:expert	0.00651466
221965	9	gaming_mood:intense	0.0553746
221965	10	gaming_mood:cooperative	0.0130293
221965	11	gaming_mood:competitive	0.0130293
221965	15	social_companion:2-players	1.0
221965	19	social_companion:children	0.0162866
221965	20	social_companion:family	0.0162866
221965	21	social_companion:friends	0.00325733
222509	1	playing_time:very_short	0.75
222509	3	playing_time:moderate	0.25
222509	4	playing_time:long	1.0
222509	8	gaming_mood:expert	0.25
222509	9	gaming_mood:intense	0.75
222509	10	gaming_mood:cooperative	0.25
222509	14	social_companion:1-player	0.75
222509	15	social_companion:2-players	0.75
222509	16	social_companion:large-group	0.25
222509	20	social_companion:family	0.25
223040	1	playing_time:very_short	1.0
223040	2	playing_time:short	0.037037
223040	6	gaming_mood:party	0.0185185
223040	7	gaming_mood:easy-going	0.518519
223040	8	gaming_mood:expert	0.0185185
223040	9	gaming_mood:intense	0.037037
223040	13	gaming_mood:story-based	0.0555556
223040	14	social_companion:1-player	0.0185185
223040	15	social_companion:2-players	0.185185
223040	16	social_companion:large-group	0.0925926
223040	19	social_companion:children	0.0740741
223040	20	social_companion:family	0.037037
223049	1	playing_time:very_short	1.0
223049	2	playing_time:short	0.2
223049	4	playing_time:long	0.2
223049	7	gaming_mood:easy-going	0.6
223049	15	social_companion:2-players	0.8
223049	19	social_companion:children	0.2
223049	20	social_companion:family	0.4
223321	1	playing_time:very_short	0.02
223321	2	playing_time:short	0.02
223321	3	playing_time:moderate	0.02
223321	4	playing_time:long	0.2
223321	5	playing_time:very_long	0.06
223321	7	gaming_mood:easy-going	0.04
223321	8	gaming_mood:expert	0.06
223321	9	gaming_mood:intense	0.36
223321	10	gaming_mood:cooperative	0.2
223321	11	gaming_mood:competitive	0.02
223321	12	gaming_mood:thematic	0.04
223321	13	gaming_mood:story-based	1.0
223321	14	social_companion:1-player	0.04
223321	15	social_companion:2-players	0.04
223321	19	social_companion:children	0.04
223321	20	social_companion:family	0.02
223770	1	playing_time:very_short	1.0
223770	7	gaming_mood:easy-going	0.2
223770	13	gaming_mood:story-based	0.2
223770	16	social_companion:large-group	0.2
223855	1	playing_time:very_short	0.142857
223855	4	playing_time:long	0.285714
223855	5	playing_time:very_long	0.142857
223855	7	gaming_mood:easy-going	1.0
223855	9	gaming_mood:intense	0.428571
223855	14	social_companion:1-player	0.142857
223855	15	social_companion:2-players	0.428571
223855	19	social_companion:children	0.142857
223855	20	social_companion:family	0.142857
223953	1	playing_time:very_short	0.0833333
223953	4	playing_time:long	0.0833333
223953	6	gaming_mood:party	0.0833333
223953	8	gaming_mood:expert	0.25
223953	9	gaming_mood:intense	0.666667
223953	10	gaming_mood:cooperative	1.0
223953	14	social_companion:1-player	0.0833333
223953	19	social_companion:children	0.0833333
223953	20	social_companion:family	0.0833333
224272	1	playing_time:very_short	0.666667
224272	2	playing_time:short	0.166667
224272	6	gaming_mood:party	1.0
224272	7	gaming_mood:easy-going	0.333333
224272	9	gaming_mood:intense	0.5
224272	10	gaming_mood:cooperative	0.333333
224272	11	gaming_mood:competitive	0.333333
224272	16	social_companion:large-group	0.166667
224272	19	social_companion:children	0.166667
224272	20	social_companion:family	0.333333
224517	1	playing_time:very_short	0.148148
224517	2	playing_time:short	0.111111
224517	3	playing_time:moderate	0.037037
224517	4	playing_time:long	0.555556
224517	5	playing_time:very_long	0.296296
224517	6	gaming_mood:party	0.0740741
224517	7	gaming_mood:easy-going	0.333333
224517	8	gaming_mood:expert	0.666667
224517	9	gaming_mood:intense	0.518519
224517	10	gaming_mood:cooperative	0.148148
224517	11	gaming_mood:competitive	0.481481
224517	13	gaming_mood:story-based	0.0740741
224517	14	social_companion:1-player	0.148148
224517	15	social_companion:2-players	1.0
224517	19	social_companion:children	0.0740741
224517	20	social_companion:family	0.0740741
225694	1	playing_time:very_short	0.03
225694	4	playing_time:long	0.02
225694	6	gaming_mood:party	0.9
225694	7	gaming_mood:easy-going	0.11
225694	8	gaming_mood:expert	0.07
225694	9	gaming_mood:intense	0.25
225694	10	gaming_mood:cooperative	1.0
225694	11	gaming_mood:competitive	0.02
225694	14	social_companion:1-player	0.01
225694	16	social_companion:large-group	0.12
225694	19	social_companion:children	0.01
225694	20	social_companion:family	0.09
225729	1	playing_time:very_short	1.0
225729	13	gaming_mood:story-based	1.0
225729	14	social_companion:1-player	1.0
226588	7	gaming_mood:easy-going	0.5
226588	13	gaming_mood:story-based	1.0
226588	19	social_companion:children	0.5
226610	6	gaming_mood:party	1.0
226610	16	social_companion:large-group	0.0769231
226610	20	social_companion:family	0.153846
226631	15	social_companion:2-players	1.0
227029	7	gaming_mood:easy-going	1.0
227029	20	social_companion:family	1.0
227224	7	gaming_mood:easy-going	0.666667
227224	8	gaming_mood:expert	0.166667
227224	14	social_companion:1-player	0.166667
227224	15	social_companion:2-players	1.0
227466	7	gaming_mood:easy-going	0.142857
227466	9	gaming_mood:intense	1.0
227466	15	social_companion:2-players	0.428571
228411	1	playing_time:very_short	1.0
228504	1	playing_time:very_short	0.970588
228504	2	playing_time:short	0.0294118
228504	6	gaming_mood:party	0.0588235
228504	7	gaming_mood:easy-going	1.0
228504	8	gaming_mood:expert	0.0588235
228504	9	gaming_mood:intense	0.0294118
228504	11	gaming_mood:competitive	0.0294118
228504	12	gaming_mood:thematic	0.0294118
228504	15	social_companion:2-players	0.147059
228504	19	social_companion:children	0.235294
228504	20	social_companion:family	0.205882
228855	2	playing_time:short	0.166667
228855	3	playing_time:moderate	0.166667
228855	4	playing_time:long	0.166667
228855	6	gaming_mood:party	0.5
228855	7	gaming_mood:easy-going	0.833333
228855	9	gaming_mood:intense	0.166667
228855	10	gaming_mood:cooperative	1.0
228855	13	gaming_mood:story-based	0.166667
228855	14	social_companion:1-player	1.0
228855	19	social_companion:children	0.166667
228959	9	gaming_mood:intense	0.25
228959	14	social_companion:1-player	1.0
228959	15	social_companion:2-players	0.25
229414	11	gaming_mood:competitive	1.0
229741	1	playing_time:very_short	1.0
229741	7	gaming_mood:easy-going	0.5
229741	15	social_companion:2-players	0.75
229853	1	playing_time:very_short	0.555556
229853	3	playing_time:moderate	0.111111
229853	4	playing_time:long	0.111111
229853	5	playing_time:very_long	0.111111
229853	7	gaming_mood:easy-going	0.777778
229853	8	gaming_mood:expert	0.888889
229853	11	gaming_mood:competitive	0.333333
229853	12	gaming_mood:thematic	0.111111
229853	14	social_companion:1-player	0.777778
229853	15	social_companion:2-players	1.0
229853	20	social_companion:family	0.111111
229853	21	social_companion:friends	0.111111
230085	1	playing_time:very_short	0.111111
230085	4	playing_time:long	0.444444
230085	5	playing_time:very_long	0.111111
230085	8	gaming_mood:expert	0.777778
230085	9	gaming_mood:intense	0.111111
230085	11	gaming_mood:competitive	0.333333
230085	13	gaming_mood:story-based	0.111111
230085	14	social_companion:1-player	0.111111
230085	15	social_companion:2-players	1.0
230085	19	social_companion:children	0.111111
230244	1	playing_time:very_short	0.142857
230244	2	playing_time:short	0.285714
230244	3	playing_time:moderate	0.142857
230244	4	playing_time:long	0.714286
230244	5	playing_time:very_long	0.285714
230244	6	gaming_mood:party	0.285714
230244	7	gaming_mood:easy-going	0.285714
230244	8	gaming_mood:expert	1.0
230244	9	gaming_mood:intense	0.714286
230244	11	gaming_mood:competitive	0.142857
230244	12	gaming_mood:thematic	0.285714
230244	13	gaming_mood:story-based	0.428571
230244	14	social_companion:1-player	0.714286
230244	15	social_companion:2-players	0.142857
230251	1	playing_time:very_short	1.0
230251	8	gaming_mood:expert	0.333333
230251	14	social_companion:1-player	0.666667
230251	15	social_companion:2-players	0.666667
230253	1	playing_time:very_short	0.166667
230253	7	gaming_mood:easy-going	0.166667
230253	10	gaming_mood:cooperative	1.0
230253	11	gaming_mood:competitive	0.0555556
230253	13	gaming_mood:story-based	0.0555556
230253	14	social_companion:1-player	0.555556
230253	15	social_companion:2-players	0.333333
230253	16	social_companion:large-group	0.0555556
230253	21	social_companion:friends	0.0555556
230383	1	playing_time:very_short	0.5
230383	7	gaming_mood:easy-going	1.0
230383	15	social_companion:2-players	0.5
230383	19	social_companion:children	1.0
230802	1	playing_time:very_short	0.330409
230802	2	playing_time:short	0.0438596
230802	3	playing_time:moderate	0.00292398
230802	4	playing_time:long	0.00877193
230802	5	playing_time:very_long	0.00584795
230802	6	gaming_mood:party	0.00877193
